ID_Joueur;Poste;Period Name;Date;Jour;Unnamed: 5;TAGS;Semaine;Nombre de sance;Period Number;TDJ;MinutesJoues;Duration;Dure;Dist;Distance - Z1;Distance - Z1-2;Distance - Z1-3;Distance - Z1-3/min;Distance - Z2;Distance - Z2-4;Distance - Z2-6;Distance - Z3;Distance - Z3-6;Distance - Z4;HID 16;Distance - Z4-6/min;Distance - Z5;HID 21;Distance - Z5-6/min;Sup 24;% Marche;Running (Z3-4);Jogging & Walking (Z1-2);High Speed Running (Z5-6);High Speed Running (Z4-6);Speed - Avg;Speed - Avg (m/min);Speed - Avg (yard/min);%Vmax;Vmax;Speed Exertion;Speed Exertion /min;Accel Load;Accel Load - Density;Accel Load.1;Accel - Z1;Accel - Z1-3;Accel - Z1-3/min;Accel - Z2;Accel - Z2-3;Accel - % Z2-3;Accel - Z2-3/min;Accel - Z3;Accel - % Z3;Decel - Z1;Decel - Z1-3;Decel - Z1-3/min;Decel - Z2;Decel - Z2-3;Decel Z2-3/min;Decel - Z3;HR Exertion;HML Dist;% HMLD;Met. Load - Distance;Collisions;Running Imbalance
4348;;JEU;;;;;;;9;0,005;6,63;00:06:38;;726,4;351,08;603,24;702,15;105,85;252,16;375,3;375,3;98,91;123,14;24,23;24,23;3,65;0;0;0;0;48,33;123,14;603,24;0;24,23;6,57;109,51;119,76;245,01;19,74;6,32;0,95;300,02;0,75;4,13;2;2;0,3;0;0;0;0;0;0;6;6;0,9;0;0;0;0;397,99;156,47;21,54;726,39;2;0
4349;;JEU;;;;;;;9;0,005;6,63;00:06:38;;604,14;361,97;488,15;577,16;87,01;126,18;236,72;242,14;89,01;115,96;21,53;26,95;4,06;5,42;5,42;0,82;0;59,91;110,54;488,15;5,42;26,95;5,46;91,08;99,6;267,69;22,31;3,76;0,57;253,86;0,64;4,2;6;6;0,9;0;0;0;0;0;0;10;10;1,51;0;0;0;0;397,99;125,26;20,73;604,1;0;0
4350;;JEU;;;;;;;9;0,005;6,63;00:06:38;;651,63;349,29;536,52;628,16;94,7;187,23;302,32;302,32;91,64;115,09;23,45;23,45;3,54;0;0;0;0;53,6;115,09;536,52;0;23,45;5,89;98,24;107,43;290,67;19,7;4,79;0,72;276,22;0,69;4,24;11;11;1,66;0;0;0;0;0;0;5;5;0,75;0;0;0;0;398;128,34;19,7;651,6;0;0
4351;;JEU;;;;;;;9;0,005;6,63;00:06:38;;725,79;364,68;593,33;691,1;104,19;228,65;361,1;361,1;97,77;132,45;34,68;34,68;5,23;0;0;0;0;50,25;132,45;593,33;0;34,68;6,56;109,42;119,66;261,44;19,54;6;0,9;300,92;0,76;4,15;16;16;2,41;0;0;0;0;0;0;9;10;1,51;1;1;0,15;0;398;145,69;20,07;725,78;0;0
4352;;JEU;;;;;;;9;0,005;6,63;00:06:38;;520,85;345,96;440,72;491,01;74,02;94,76;174,9;174,9;50,29;80,14;29,85;29,85;4,5;0;0;0;0;66,42;80,14;440,72;0;29,85;4,71;78,52;85,87;223,23;18,66;3,21;0,48;243,26;0,61;4,67;6;8;1,21;2;2;25;0,3;0;0;7;7;1,06;0;0;0;0;398;92,12;17,69;520,85;0;0
4353;;VITESSE;;;;;;;10;0,005;6,63;00:06:38;;625,09;278,55;415,65;521,11;78,56;137,1;329,08;346,51;105,46;209,41;86,52;103,95;15,67;17,43;17,43;2,63;0;44,56;191,98;415,65;17,43;103,95;5,65;94,23;103,06;329,26;23,32;5,22;0,79;238,07;0,6;3,81;11;11;1,66;0;0;0;0;0;0;8;10;1,51;2;2;0,3;0;398;187,14;29,94;625,06;0;1,67
4354;;VITESSE;;;;;;;10;0,005;6,63;00:06:38;;628,6;288,52;395,98;469,26;70,74;107,46;268,66;338,82;73,28;231,36;87,92;158,08;23,83;70,16;70,16;10,58;0;45,9;161,2;395,98;70,16;158,08;5,69;94,76;103,63;321,61;23,94;4,61;0,7;220,52;0,55;3,51;7;7;1,06;0;0;0;0;0;0;5;5;0,75;0;0;0;0;398;200,38;31,88;628,6;0;-4,49
4355;;VITESSE;;;;;;;10;0,005;6,63;00:06:38;;737,02;271,94;462,44;563,26;84,91;190,5;401,32;463,93;100,82;273,43;110;172,61;26,02;35,59;62,61;9,44;27,02;36,9;210,82;462,44;62,61;172,61;6,67;111,11;121,51;301,07;25,93;9,72;1,46;253,29;0,64;3,44;9;10;1,51;1;1;10;0,15;0;0;8;11;1,66;3;3;0,45;0;398;239,75;32,53;737,02;1;-1,83
4356;;VITESSE;;;;;;;10;0,005;6,63;00:06:38;;647,78;276,98;440,95;498,78;75,19;163,97;313,9;370,78;57,83;206,81;92,1;148,98;22,46;27,11;56,88;8,57;29,77;42,76;149,93;440,95;56,88;148,98;5,86;97,66;106,8;317,48;25,66;4,87;0,73;194,33;0,49;3;4;4;0,6;0;0;0;0;0;0;6;7;1,06;1;1;0,15;0;397,99;181,82;28,07;647,77;0;-2,78
4357;;JEU;;;;;;;11;0,004;6,4;00:06:24;;716,92;338,31;547,1;658,71;102,92;208,79;372,01;378,57;111,61;169,78;51,61;58,17;9,09;6,56;6,56;1,03;0;47,19;163,22;547,1;6,56;58,17;6,72;112,02;122,51;306,69;21,72;5,2;0,81;286,77;0,75;4;8;8;1,25;0;0;0;0;0;0;5;9;1,41;3;4;0,63;1;383,99;168,97;23,57;716,89;0;-1,81
4358;;JEU;;;;;;;11;0,004;6,4;00:06:24;;718,21;333,11;555,66;669,37;104,59;222,55;374,51;386,4;113,71;163,85;38,25;50,14;7,83;10,56;11,89;1,86;1,33;46,38;151,96;555,66;11,89;50,14;6,73;112,22;122,73;299,53;24,13;5,39;0,84;291,72;0,76;4,06;11;11;1,72;0;0;0;0;0;0;9;11;1,72;2;2;0,31;0;384;179,09;24,94;718,23;0;0
4359;;JEU;;;;;;;11;0,004;6,4;00:06:24;;613,05;347,17;477,85;551,76;86,21;130,68;251,89;265,86;73,91;135,18;47,3;61,27;9,57;9,23;13,97;2,18;4,74;56,63;121,21;477,85;13,97;61,27;5,75;95,79;104,76;333,36;24,82;4,92;0,77;272,81;0,71;4,45;5;7;1,09;2;2;28,57;0,31;0;0;5;10;1,56;2;5;0,78;3;384;144,22;23,53;613,02;0;4,49
4360;;JEU;;;;;;;11;0,004;6,4;00:06:24;;449,45;334,26;400,36;441,37;68,96;66,1;115,17;115,17;41,01;49,07;8,06;8,06;1,26;0;0;0;0;74,37;49,07;400,36;0;8,06;4,21;70,23;76,8;210,35;18,11;2,64;0,41;210,35;0,55;4,68;4;4;0,63;0;0;0;0;0;0;4;5;0,78;0;1;0,16;1;384;56,36;12,54;449,43;0;0
4361;;JEU;;;;;;;11;0,004;6,4;00:06:24;;508,78;386,87;468,45;484,32;75,68;81,58;117,09;121,87;15,87;40,29;19,64;24,42;3,82;4,78;4,78;0,75;0;76,04;35,51;468,45;4,78;24,42;4,77;79,5;86,94;268,35;21,69;4,39;0,69;213,28;0,56;4,19;4;4;0,63;0;0;0;0;0;0;2;4;0,63;2;2;0,31;0;383,99;62,52;12,29;508,74;1;0
4362;;JEU;;;;;;;11;0,004;6,4;00:06:24;;502,02;353,66;414,5;454,49;71,01;60,84;131,92;148,32;39,99;87,48;31,09;47,49;7,42;8,12;16,4;2,56;8,28;70,45;71,08;414,5;16,4;47,49;4,71;78,44;85,78;305,68;25,56;2,78;0,43;209,11;0,54;4,17;4;4;0,63;0;0;0;0;0;0;4;6;0,94;1;2;0,31;1;384;95,02;18,93;501,99;0;0
4363;;VITESSE;;;;;;;12;0,004;6,23;00:06:14;;496,73;237,2;316,3;394,88;63,35;79,1;211,59;259,61;78,58;180,51;53,91;101,93;16,35;36,81;48,02;7,7;11,21;47,75;132,49;316,3;48,02;101,93;4,78;79,69;87,15;318,16;25,98;3,1;0,5;187,14;0,5;3,77;8;9;1,44;1;1;11,11;0,16;0;0;6;10;1,6;4;4;0,64;0;374;140,39;28,26;496,81;0;-5,51
4364;;VITESSE;;;;;;;12;0,004;6,23;00:06:14;;646,96;307,68;419,02;521,67;83,69;111,34;320,71;337,3;102,65;225,96;106,72;123,31;19,78;16,59;16,59;2,66;0;47,56;209,37;419,02;16,59;123,31;6,23;103,79;113,51;261,81;21,82;6,04;0,97;179,92;0,48;2,78;6;6;0,96;0;0;0;0;0;0;4;4;0,64;0;0;0;0;373,99;178,97;27,66;647,1;0;0,67
4365;;VITESSE;;;;;;;12;0,004;6,23;00:06:14;;457,18;279,67;365,31;391,83;62,86;85,64;150,47;177,3;26,52;91,66;38,31;65,14;10,45;21,44;26,83;4,3;5,39;61,17;64,83;365,31;26,83;65,14;4,4;73,34;80,21;361,21;24,48;3,67;0,59;164,88;0,44;3,61;4;5;0,8;1;1;20;0,16;0;0;0;1;0,16;1;1;0,16;0;373,99;80,19;17,54;457,26;0;-4,63
4366;;VITESSE;;;;;;;12;0,004;6,23;00:06:14;;519,07;251,27;355,92;415,69;66,69;104,65;244,62;267,88;59,77;163,23;80,2;103,46;16,6;16,46;23,26;3,73;6,8;48,41;139,97;355,92;23,26;103,46;5;83,27;91,07;329,56;24,63;5,03;0,81;202,58;0,54;3,9;7;7;1,12;0;0;0;0;0;0;9;9;1,44;0;0;0;0;374;133,12;25,64;519,15;0;12
4367;;JEU FIN;;;;;;;13;0,012;16,7;00:16:42;;1600,8;762,38;1180,39;1439,41;86,19;418,01;836,67;838,41;259,02;420,4;159,64;161,38;9,66;1,74;1,74;0,1;0;47,62;418,66;1180,39;1,74;161,38;5,75;95,86;104,83;258,03;21,07;12,69;0,76;614,97;0,61;3,84;17;19;1,14;2;2;10,53;0,12;0;0;21;26;1,56;5;5;0,3;0;1002;402,89;25,17;1600,79;1;0,48
4368;;JEU FIN;;;;;;;13;0,012;16,7;00:16:42;;2019,65;811,71;1407,89;1731,94;103,71;596,18;1159,9;1207,95;324,05;611,77;239,67;287,72;17,23;45,38;48,05;2,88;2,67;40,19;563,72;1407,89;48,05;287,72;7,26;120,94;132,26;349,59;24,76;19,16;1,15;743,42;0,74;3,68;18;19;1,14;1;1;5,26;0,06;0;0;22;31;1,86;8;9;0,54;1;1002;563,45;27,9;2019,66;1;-0,23
4369;;JEU FIN;;;;;;;13;0,012;16,7;00:16:42;;2033,94;784,81;1479,51;1886,51;112,96;694,7;1234,03;1248,43;407;553,73;132,33;146,73;8,79;14,4;14,4;0,86;0;38,59;539,33;1479,51;14,4;146,73;7,31;121,79;133,19;280,76;22,62;20,53;1,23;682,1;0,68;3,35;11;12;0,72;1;1;8,33;0,06;0;0;14;19;1,14;3;5;0,3;2;1002;492,85;24,23;2033,95;1;3,68
4370;;JEU FIN;;;;;;;13;0,012;16,7;00:16:42;;1564,4;892,53;1234,4;1443,15;86,42;341,87;661,54;670,61;208,75;328,74;110,92;119,99;7,19;9,07;9,07;0,54;0;57,05;319,67;1234,4;9,07;119,99;5,62;93,68;102,45;266,95;22,25;12,1;0,72;521,67;0,52;3,33;10;11;0,66;1;1;9,09;0,06;0;0;11;12;0,72;1;1;0,06;0;1001,92;286,66;18,32;1564,44;2;5,39
4371;;JEU FIN;;;;;;;13;0,012;16,7;00:16:42;;1861,84;814,46;1325,44;1678,66;100,52;510,98;1028,97;1047,34;353,22;536,36;164,77;183,14;10,97;5,66;18,37;1,1;12,71;43,74;517,99;1325,44;18,37;183,14;6,69;111,49;121,92;360,73;26,85;16,15;0,97;710,19;0,71;3,81;22;23;1,38;1;1;4,35;0,06;0;0;26;34;2,04;6;8;0,48;2;1001,99;513,05;27,56;1861,79;0;6,64
4372;;JEU FIN;;;;;;;13;0,012;16,7;00:16:42;;1830,13;794,67;1453,62;1753,32;104,99;658,95;1035,47;1035,47;299,7;376,52;76,82;76,82;4,6;0;0;0;0;43,42;376,52;1453,62;0;76,82;6,58;109,59;119,85;290,4;19,68;15,8;0,95;622,87;0,62;3,4;3;3;0,18;0;0;0;0;0;0;11;12;0,72;1;1;0,06;0;1001,99;357,87;19,55;1830,14;0;-3,9
4373;;JEU FIN;;;;;;;13;0,012;16,7;00:16:42;;1792,24;932,25;1372,11;1631,08;97,67;439,86;835,23;860;258,97;420,14;136,4;161,17;9,65;21,42;24,77;1,48;3,35;52,02;395,37;1372,11;24,77;161,17;6,44;107,32;117,37;325,66;24,33;14,84;0,89;660,54;0,66;3,69;13;13;0,78;0;0;0;0;0;0;20;26;1,56;4;6;0,36;2;1001,99;401,01;22,37;1792,24;3;-0,51
4374;;JEU FIN;;;;;;;13;0,012;16,7;00:16:42;;1601,11;1005,65;1379,8;1539,22;92,17;374,15;576,17;594,41;159,42;220,26;42,6;60,84;3,64;16,93;18,24;1,09;1,31;62,81;202,02;1379,8;18,24;60,84;5,75;95,87;104,85;281,04;24,2;13,31;0,8;653,61;0,65;4,08;15;15;0,9;0;0;0;0;0;0;18;23;1,38;2;5;0,3;3;1001,99;253,25;15,82;1601,14;0;-0,57
4375;;JEU FIN;;;;;;;13;0,012;16,7;00:16:42;;1727,45;883,55;1341,8;1584,92;94,91;458,25;815,16;843,86;243,12;385,61;113,79;142,49;8,53;28,7;28,7;1,72;0;51,15;356,91;1341,8;28,7;142,49;6,21;103,44;113,12;296,94;24;11,96;0,72;605,89;0,6;3,51;14;15;0,9;1;1;6,67;0,06;0;0;16;19;1,14;1;3;0,18;2;1001,99;338,07;19,57;1727,42;5;3,03
4376;;JEU FIN;;;;;;;13;0,012;16,7;00:16:42;;1708,03;840,83;1360,93;1591,19;95,28;520,1;858,21;867,16;230,26;347,06;107,85;116,8;6,99;8,95;8,95;0,54;0;49,23;338,11;1360,93;8,95;116,8;6,14;102,28;111,85;285,36;23,86;12,76;0,76;599,49;0,6;3,51;19;20;1,2;1;1;5;0,06;0;0;18;20;1,2;2;2;0,12;0;1001,99;350,12;20,5;1708;1;-3,23
4377;M;ENT;20/11/2020;vendredi;5- Vendredi;E/ J-1;Sem 47 2020;6.0;3;0,048;68,83;01:12:31;73;5265,66;2393,58;3926,96;4792,13;69,62;1533,38;2793,77;2871,24;865,17;1337,86;395,22;472,69;6,87;48,68;77,47;1,13;28,79;45,46;1260,39;3926,96;77,47;472,69;4,59;76,5;83,66;318,66;26,56;38,03;0,55;2266,52;0,55;4,3;47;52;0,76;5;5;9,62;0,07;0;0;50;59;0,86;9;9;0,13;0;4130,07;1217,9;23,13;5265,62;1;1,13
4378;ATT;ENT;20/11/2020;vendredi;5- Vendredi;E/ J-1;Sem 47 2020;5.0;3;0,048;68,83;01:12:31;73;4669,39;2492,31;3679,15;4363,33;63,39;1186,84;2167,68;2177;684,18;990,16;296,66;305,98;4,45;9,32;9,32;0,14;0;53,38;980,84;3679,15;9,32;305,98;4,07;67,84;74,19;260,12;23,84;30,44;0,44;1791,79;0,43;3,84;31;33;0,48;2;2;6,06;0,03;0;0;26;34;0,49;8;8;0,12;0;4129,99;900,67;19,29;4669,32;3;3,32
4379;LAT;AM09;21/11/2020;samedi;6- Samedi;F/ Jmatch;Sem 47 2020;3.0;1;0,04;57,55;01:16:34;77;6735,23;2382,33;4107,16;5518,92;95,89;1724,83;4059,33;4344,32;1411,76;2619,49;922,74;1207,73;20,98;201,97;284,99;4,95;83,02;35,37;2334,5;4107,16;284,99;1207,73;7,02;117,03;127,98;329,09;26,88;59,53;1,03;2020,55;0,59;3;50;53;0,92;3;3;5,66;0,05;0;0;53;67;1,16;12;14;0,24;2;3451,97;1956;29,04;6729,69;2;-0,16
4380;LAT;AM09;21/11/2020;samedi;6- Samedi;F/ Jmatch;Sem 47 2020;6.0;1;0,04;57,55;01:16:34;77;6906,36;2415,89;4158,32;5333,93;92,68;1742,43;3871,83;4483,11;1175,61;2740,68;953,79;1565,07;27,19;339,07;611,28;10,62;272,21;34,98;2129,4;4158,32;611,28;1565,07;7,2;120;131,23;366,64;31,78;60,56;1,05;2078,38;0,6;3,01;54;56;0,97;2;2;3,57;0,03;0;0;46;70;1,22;16;24;0,42;8;3452,98;2267,3;32,83;6904,47;4;-1,45
4381;ATT;AM09;21/11/2020;samedi;6- Samedi;F/ Jmatch;Sem 47 2020;3.0;1;0,041;59,05;01:16:34;77;7639,99;2431,21;4824,63;6250,68;105,84;2393,42;4762,36;5206,67;1426,05;2813,25;942,89;1387,2;23,49;303,45;444,31;7,52;140,86;31,82;2368,94;4824,63;444,31;1387,2;7,76;129,36;141,47;290,65;29,06;64,49;1,09;2168,95;0,61;2,84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3542,98;2059,03;26,95;7639,31;8;3,63
4382;M;AM09;21/11/2020;samedi;6- Samedi;F/ Jmatch;Sem 47 2020;6.0;1;0,04;57,63;01:16:34;77;8322,54;2033,88;4719,13;6686,67;116;2685,25;5908,38;6283,8;1967,54;3598,55;1255,59;1631,01;28,29;354,35;375,42;6,51;21,07;24,44;3223,13;4719,13;375,42;1631,01;8,66;144,38;157,89;324,11;26,11;82,79;1,44;2291;0,66;2,75;42;44;0,76;2;2;4,55;0,03;0;0;50;72;1,25;15;22;0,38;7;3458;2630,45;31,61;8321,99;4;-0,99
4383;M;AM09;21/11/2020;samedi;6- Samedi;F/ Jmatch;Sem 47 2020;4.0;2;0,04;57,55;01:16:34;77;8045,38;2063,49;4718,57;6997,3;121,58;2655,08;5860,92;5971,95;2278,73;3316,87;927,11;1038,14;18,04;111,03;111,03;1,93;0;25,65;3205,84;4718,57;111,03;1038,14;8,39;139,79;152,88;317,45;23,46;76,48;1,33;2141,61;0,62;2,66;32;33;0,57;1;1;3,03;0,02;0;0;35;49;0,85;13;14;0,24;1;3451,97;2242,57;27,87;8041,28;14;6,38
4384;LAT;AM09;21/11/2020;samedi;6- Samedi;F/ Jmatch;Sem 47 2020;6.0;2;0,04;57,67;01:16:34;77;7447,56;2401,36;4404,43;5991,46;103,87;2003,07;4603,32;5041,91;1587,03;3038,84;1013,22;1451,81;25,17;299,26;438,59;7,6;139,33;32,24;2600,25;4404,43;438,59;1451,81;7,75;129,12;141,2;347,72;27,05;72,66;1,26;2187,34;0,63;2,94;42;44;0,76;2;2;4,55;0,03;0;0;55;71;1,23;14;16;0,28;2;3460;2275,52;30,55;7445,3;3;-0,3
4385;DC;AM09;21/11/2020;samedi;6- Samedi;F/ Jmatch;Sem 47 2020;5.0;2;0,04;57,55;01:16:34;77;6770,91;2239,23;4089,1;5712,55;99,26;1849,87;4380,32;4525,37;1623,45;2675,5;907;1052,05;18,28;127,81;145,05;2,52;17,24;33,07;2530,45;4089,1;145,05;1052,05;7,06;117,65;128,66;338,81;25,41;58,95;1,02;2158,16;0,62;3,19;43;43;0,75;0;0;0;0;0;0;50;75;1,3;22;25;0,43;3;3451,96;2097,94;30,98;6764,61;3;1,04
4386;;ECH;;;;;;;1;0,009;13,33;00:13:20;;924,67;661,89;867,32;924,67;69,35;205,43;262,78;262,78;57,35;57,35;0;0;0;0;0;0;0;71,58;57,35;867,32;0;0;4,16;69,35;75,84;203,35;15,25;4,74;0,36;435,19;0,54;4,71;5;5;0,38;0;0;0;0;0;0;8;8;0,6;0;0;0;0;800;114,64;12,4;924,67;0;0
4387;;ECH;;;;;;;1;0,009;13,33;00:13:20;;805,71;566,51;744,45;805,69;60,43;177,94;239,18;239,18;61,24;61,24;0;0;0;0;0;0;0;70,31;61,24;744,45;0;0;3,63;60,43;66,09;169,5;14,69;4,53;0,34;382,16;0,48;4,74;2;2;0,15;0;0;0;0;0;0;4;4;0,3;0;0;0;0;799,99;89,63;11,12;805,7;0;1,07
4388;;ECH;;;;;;;1;0,009;13,33;00:13:20;;972,7;602,04;846,44;955,96;71,7;244,4;370,66;370,66;109,52;126,26;16,74;16,74;1,26;0;0;0;0;61,89;126,26;846,44;0;16,74;4,38;72,95;79,78;234,34;19,53;5,79;0,43;500,18;0,63;5,14;8;8;0,6;0;0;0;0;0;0;15;17;1,28;1;2;0,15;1;799,99;199,29;20,49;972,7;0;0
4389;;ECH;;;;;;;1;0,009;13,33;00:13:20;;833,66;658,21;812,97;833,63;62,52;154,76;175,42;175,42;20,66;20,66;0;0;0;0;0;0;0;78,95;20,66;812,97;0;0;3,75;62,52;68,38;191,31;14,14;3,95;0,3;406,63;0,51;4,88;1;1;0,08;0;0;0;0;0;0;1;1;0,08;0;0;0;0;799,99;47,01;5,64;833,63;0;5,2
4390;;ECH;;;;;;;1;0,009;13,33;00:13:20;;1035,49;632,98;916,79;1032,4;77,43;283,81;402,51;402,51;115,61;118,7;3,09;3,09;0,23;0;0;0;0;61,13;118,7;916,79;0;3,09;4,66;77,66;84,93;204,98;15,94;6,04;0,45;484,35;0,61;4,68;4;4;0,3;0;0;0;0;0;0;11;11;0,83;0;0;0;0;799,99;180,17;17,4;1035,48;0;4,48
4391;;ECH;;;;;;;1;0,009;13,33;00:13:20;;896,83;598,44;815,69;892,74;66,96;217,25;298,37;298,37;77,05;81,12;4,07;4,07;0,31;0;0;0;0;66,73;81,12;815,69;0;4,07;4,04;67,26;73,56;223,08;16,73;4,71;0,35;448,07;0,56;5;11;11;0,83;0;0;0;0;0;0;10;11;0,83;1;1;0,08;0;799,99;144,41;16,1;896,81;0;0
4392;;ECH;;;;;;;1;0,009;13,33;00:13:20;;886,41;615,7;846,15;886,41;66,48;230,45;270,71;270,71;40,26;40,26;0;0;0;0;0;0;0;69,46;40,26;846,15;0;0;3,99;66,48;72,7;225,82;15,31;4,64;0,35;462,7;0,58;5,22;3;3;0,23;0;0;0;0;0;0;4;4;0,3;0;0;0;0;800;94,56;10,67;886,41;0;-10,96
4393;;ECH;;;;;;;1;0,009;13,33;00:13:20;;927,81;599,02;901,72;927,8;69,59;302,7;328,78;328,78;26,08;26,08;0;0;0;0;0;0;0;64,56;26,08;901,72;0;0;4,18;69,59;76,1;161,64;13,92;5,25;0,39;466,93;0,58;5,03;3;3;0,23;0;0;0;0;0;0;5;5;0,38;0;0;0;0;800;108,26;11,67;927,8;0;0
4394;;ECH;;;;;;;1;0,009;13,33;00:13:20;;879,82;546,54;789,72;873,28;65,5;243,18;333,25;333,25;83,56;90,07;6,51;6,51;0,49;0;0;0;0;62,12;90,07;789,72;0;6,51;3,96;65,99;72,16;217,3;18,29;4,57;0,34;419,3;0,52;4,77;9;9;0,68;0;0;0;0;0;0;9;9;0,68;0;0;0;0;799,99;141,01;16,03;879,79;0;13,69
4395;;PA INT;;;;;;;2;0,006;8,23;00:08:14;;577,49;236,28;431,92;525,87;63,87;195,64;326,89;341,22;93,95;145,58;37,3;51,63;6,27;14,33;14,33;1,74;0;40,91;131,25;431,92;14,33;51,63;4,21;70,14;76,71;277,41;24,04;1,42;0,17;302,16;0,61;5,23;10;13;1,58;3;3;23,08;0,36;0;0;13;16;1,94;3;3;0,36;0;494;182,57;31,61;577,49;0;0
4396;;PA INT;;;;;;;2;0,006;8,23;00:08:14;;462,82;231,59;366,05;432,92;52,58;134,46;214,53;231,2;66,87;96,74;13,2;29,87;3,63;13,22;16,67;2,02;3,45;50,04;80,07;366,05;16,67;29,87;3,37;56,21;61,47;288,57;24,85;4,97;0,6;257,54;0,52;5,56;8;8;0,97;0;0;0;0;0;0;4;6;0,73;1;2;0,24;1;494;128,99;27,87;462,79;2;0
4397;;PA INT;;;;;;;2;0,006;8,23;00:08:14;;507,98;218,83;377,04;460,3;55,91;158,21;276,9;289,06;83,26;130,85;35,43;47,59;5,78;12,16;12,16;1,48;0;43,08;118,69;377,04;12,16;47,59;3,7;61,7;67,47;272,65;22,95;1,06;0,13;271,91;0,55;5,35;8;10;1,21;2;2;20;0,24;0;0;6;8;0,97;2;2;0,24;0;493,99;154,27;30,37;507,98;1;0
4398;;PMA;;;;;;;3;0,006;8,02;00:08:01;;967,2;81,91;126,65;213,05;26,58;44,74;493,01;885,29;86,4;840,55;361,87;754,15;94,07;382,13;392,28;48,93;10,15;8,47;448,27;126,65;392,28;754,15;7,24;120,65;131,94;329,21;24,69;8,26;1,03;223,15;0,46;2,31;5;17;2,12;12;12;70,59;1,5;0;0;3;9;1,12;3;6;0,75;3;480,99;711,97;73,61;967,2;0;4,51
4399;;PMA;;;;;;;3;0,006;8,02;00:08:01;;1006,28;68,85;110,53;203,51;25,39;41,68;500,11;937,42;92,98;895,74;365,45;802,76;100,14;398,83;437,31;54,55;38,48;6,84;458,43;110,53;437,31;802,76;7,53;125,52;137,27;306,61;25,55;9,86;1,23;205,95;0,43;2,05;10;15;1,87;5;5;33,33;0,62;0;0;7;9;1,12;1;2;0,25;1;481;751,19;74,65;1006,28;0;2,62
4400;;PMA;;;;;;;3;0,006;8,02;00:08:01;;1006,71;68,06;111,05;197,31;24,61;42,99;588,98;938,65;86,26;895,66;459,73;809,4;100,96;349,67;349,67;43,62;0;6,76;545,99;111,05;349,67;809,4;7,53;125,58;137,33;324,41;23,97;9,55;1,19;197,76;0,41;1,96;13;15;1,87;2;2;13,33;0,25;0;0;7;10;1,25;3;3;0,37;0;481;773,83;76,87;1006,71;0;8,22
4401;;PMA;;;;;;;3;0,006;8,02;00:08:01;;972,72;77,52;120,43;199,9;24,94;42,91;459,36;895,19;79,47;852,28;336,98;772,81;96,4;390,16;435,83;54,37;45,67;7,97;416,45;120,43;435,83;772,81;7,28;121,34;132,7;336,71;26,19;8,58;1,07;222,81;0,46;2,29;7;17;2,12;10;10;58,82;1,25;0;0;7;13;1,62;6;6;0,75;0;481;732,23;75,28;972,72;0;4,15
4402;;PMA;;;;;;;3;0,006;8,02;00:08:01;;948,75;49,73;87,45;160,67;20,04;37,72;506,1;899,03;73,22;861,31;395,16;788,09;98,31;376,4;392,93;49,01;16,53;5,24;468,38;87,45;392,93;788,09;7,1;118,35;129,43;339,67;25,48;8,3;1,04;209,1;0,43;2,2;9;14;1,75;5;5;35,71;0,62;0;0;8;12;1,5;2;4;0,5;2;480,99;739;77,89;948,75;0;0,33
4403;;PMA;;;;;;;3;0,006;8,02;00:08:01;;970,77;99,66;150,04;245,88;30,67;50,38;535,78;871,11;95,84;820,73;389,56;724,89;90,42;323,73;335,33;41,83;11,6;10,27;485,4;150,04;335,33;724,89;7,27;121,09;132,43;373,05;25,28;8,27;1,03;241,36;0,5;2,49;7;18;2,25;11;11;61,11;1,37;0;0;3;7;0,87;3;4;0,5;1;480,99;648,17;66,77;970,77;0;-2,19
4404;;RECUP;;;;;;;4;0,013;19,17;00:19:10;;323,38;320,88;323,38;323,38;16,87;2,5;2,5;2,5;0;0;0;0;0;0;0;0;0;99,23;0;323,38;0;0;1,01;16,87;18,45;111,86;8,39;1,28;0,07;196,77;0,17;6,08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1149,99;2,35;0,73;323,38;0;0
4405;;RECUP;;;;;;;4;0,013;19,17;00:19:10;;427,08;418,75;426,42;427,07;22,28;7,67;8,32;8,32;0,65;0,65;0;0;0;0;0;0;0;98,05;0,65;426,42;0;0;1,34;22,28;24,37;140,25;12,16;1,17;0,06;250,92;0,22;5,88;1;1;0,05;0;0;0;0;0;0;1;1;0,05;0;0;0;0;1149,99;10,5;2,46;427,08;1;0
4406;;RECUP;;;;;;;4;0,013;19,17;00:19:10;;436,58;421,38;436,59;436,59;22,78;15,21;15,21;15,21;0;0;0;0;0;0;0;0;0;96,52;0;436,59;0;0;1,37;22,78;24,91;113,9;9,49;1,14;0,06;273,07;0,24;6,25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1149,99;11,55;2,65;436,58;1;0
4407;;RECUP;;;;;;;4;0,013;19,17;00:19:10;;505,14;492,98;505,14;505,14;26,36;12,16;12,16;12,16;0;0;0;0;0;0;0;0;0;97,59;0;505,14;0;0;1,58;26,36;28,82;135,28;10;1,57;0,08;324,61;0,28;6,43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1150;9,16;1,81;505,14;0;0
